0,http://dbpedia.org/resource/Vincent_Teresa,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Extortion,http://dbpedia.org/ontology/PersonFunction,1,-
11,http://dbpedia.org/resource/Owl_and_the_Sparrow,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Ham_Tran,http://dbpedia.org/ontology/Agent,1,http://dbpedia.org/resource/Truong_Tri_Truc_Diem,http://dbpedia.org/resource/Stephane_Gauger,http://dbpedia.org/resource/Lam_Trường,http://dbpedia.org/resource/Phạm_Xuân_Ẩn,http://dbpedia.org/resource/Trần_Thị_Ngọc_Trúc,http://dbpedia.org/resource/Truong_Tran,http://dbpedia.org/resource/Trần_Phú,http://dbpedia.org/resource/Minh_Tuyet,http://dbpedia.org/resource/JOY_Entertainment,http://dbpedia.org/resource/Trần_Huỳnh_Duy_Thức,http://dbpedia.org/resource/An_Tran,http://dbpedia.org/resource/Van_Tran,http://dbpedia.org/resource/Apparat_Organ_Quartet,http://dbpedia.org/resource/Howard_Hughes,http://dbpedia.org/resource/Transglobal_Underground,http://dbpedia.org/resource/Jon_Oliva,http://dbpedia.org/resource/Jon_St._James,http://dbpedia.org/resource/Aaron_Accetta,http://dbpedia.org/resource/Robert_Kinkel,http://dbpedia.org/resource/Karl_Bartos,http://dbpedia.org/resource/Chris_Caffery,http://dbpedia.org/resource/Goblini,http://dbpedia.org/resource/Zombi_(band),http://dbpedia.org/resource/Obojeni_Program,http://dbpedia.org/resource/Idoli
12,http://dbpedia.org/resource/Brock_Boeser,http://dbpedia.org/ontology/league,http://dbpedia.org/resource/National_Collegiate_Hockey_Conference,http://dbpedia.org/ontology/SportsLeague,1,http://dbpedia.org/resource/National_Hockey_League,http://dbpedia.org/resource/American_Hockey_League,http://dbpedia.org/resource/Midwestern_Intercollegiate_Volleyball_Association,http://dbpedia.org/resource/NCAA_Men's_Ice_Hockey_Championship,http://dbpedia.org/resource/National_Collegiate_Athletic_Association_(Philippines),http://dbpedia.org/resource/NCAA_Division_II_Men's_Ice_Hockey_Championship,http://dbpedia.org/resource/Elite_Ice_Hockey_League,http://dbpedia.org/resource/Western_Hockey_League,http://dbpedia.org/resource/Turkish_Ice_Hockey_Super_League,http://dbpedia.org/resource/NCAA_Women's_Division_I_Basketball_Championship,http://dbpedia.org/resource/British_Hockey_League,http://dbpedia.org/resource/Provincial_Women's_Hockey_League,http://dbpedia.org/resource/Philadelphia_Collegiate_Roller_Hockey_League,http://dbpedia.org/resource/NCAA_Division_I_Football_Bowl_Subdivision,http://dbpedia.org/resource/National_Ice_Hockey_League,http://dbpedia.org/resource/NCAA_Division_I_Men's_Ice_Hockey_Championship,http://dbpedia.org/resource/National_Collegiate_Roller_Hockey_Association_Division_I,http://dbpedia.org/resource/Canadian_Interuniversity_Sport_men's_ice_hockey,http://dbpedia.org/resource/Junior_Women's_Hockey_League,http://dbpedia.org/resource/Men's_Collegiate_Lacrosse_Association,http://dbpedia.org/resource/Great_Lakes_Invitational,http://dbpedia.org/resource/National_Collegiate_Roller_Hockey_Association,http://dbpedia.org/resource/National_Collegiate_Hockey_Association,http://dbpedia.org/resource/Shakey's_V-League,http://dbpedia.org/resource/NCAA_Men's_Division_I_Basketball_Tournament
13,http://dbpedia.org/resource/Tukaram_Ramkrishna_Kate,http://dbpedia.org/ontology/party,http://dbpedia.org/resource/Shiv_Sena,http://dbpedia.org/ontology/PoliticalParty,1,http://dbpedia.org/resource/Yuva_Sena,http://dbpedia.org/resource/Bharath_Dharma_Jana_Sena,http://dbpedia.org/resource/Swatantra_Bharat_Paksh,http://dbpedia.org/resource/Rashtrawadi_Shiv_Sena,http://dbpedia.org/resource/Shiv_Sangram,http://dbpedia.org/resource/Bihar_People's_Party,http://dbpedia.org/resource/Akhil_Bharatiya_Rashtravadi_Kisan_Sangathan,http://dbpedia.org/resource/Jharkhand_Disom_Party,http://dbpedia.org/resource/Biju_Sena,http://dbpedia.org/resource/Bangladesh_Islami_Chattra_Sena,http://dbpedia.org/resource/Om_Sena_Nepal,http://dbpedia.org/resource/Rashtravadi_Kisan_Sangathan,http://dbpedia.org/resource/Samajwadi_Krantikari_Sena
14,http://dbpedia.org/resource/IsoHunt,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Anonymous_work,http://dbpedia.org/ontology/Person,1,http://dbpedia.org/resource/Martin_Luther,http://dbpedia.org/resource/Magda_László,http://dbpedia.org/resource/Edith_Mathis,http://dbpedia.org/resource/Ingeborg_Reichelt,http://dbpedia.org/resource/Jean-Benoît_Dunckel,http://dbpedia.org/resource/John_Williams,http://dbpedia.org/resource/Franz_Kelch,http://dbpedia.org/resource/Hertha_Töpper,http://dbpedia.org/resource/Adalbert_Kraus,http://dbpedia.org/resource/Joel_Hodgson,http://dbpedia.org/resource/James_Gilchrist_(tenor),http://dbpedia.org/resource/Klaus_Mertens,http://dbpedia.org/resource/Kurt_Equiluz,http://dbpedia.org/resource/Helmut_Krebs,http://dbpedia.org/resource/Camille_Saint-Saëns,http://dbpedia.org/resource/Elisabeth_von_Magnus,http://dbpedia.org/resource/Edgar_Allan_Poe,http://dbpedia.org/resource/Jane_Austen,http://dbpedia.org/resource/Ben_Hecht,http://dbpedia.org/resource/Marquis_de_Sade,http://dbpedia.org/resource/Why_the_lucky_stiff,http://dbpedia.org/resource/Mark_Salter,http://dbpedia.org/resource/Jonathan_Swift,http://dbpedia.org/resource/Bill_W.,http://dbpedia.org/resource/Judy_Rothman
15,http://dbpedia.org/resource/Robin_Söder,http://dbpedia.org/ontology/birthPlace,http://wikidata.dbpedia.org/resource/Q1872271,http://dbpedia.org/ontology/Place,1,http://dbpedia.org/resource/Canada,http://dbpedia.org/resource/Brazil,http://dbpedia.org/resource/Soviet_Union,http://dbpedia.org/resource/Philadelphia,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Illinois,http://dbpedia.org/resource/Bulgaria,http://dbpedia.org/resource/Philippines,http://dbpedia.org/resource/Rio_de_Janeiro,http://dbpedia.org/resource/Indonesia,http://dbpedia.org/resource/Michigan,http://dbpedia.org/resource/Chile,http://dbpedia.org/resource/Bucharest,http://dbpedia.org/resource/Malaysia,http://dbpedia.org/resource/Tamil_Nadu,http://dbpedia.org/resource/Kolkata,http://dbpedia.org/resource/Saudi_Arabia,http://dbpedia.org/resource/Singapore,http://dbpedia.org/resource/Bologna,http://dbpedia.org/resource/Chennai,"http://dbpedia.org/resource/Oakland,_California",http://dbpedia.org/resource/Bangladesh,http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Lagos
16,http://dbpedia.org/resource/Corpus_Mortale,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Iniquity_(band),http://dbpedia.org/ontology/MusicalArtist,1,http://dbpedia.org/resource/Gene_Hoglan,http://dbpedia.org/resource/Lasse_Hoile,http://dbpedia.org/resource/Christian_Münzner,http://dbpedia.org/resource/Karl_Sanders,http://dbpedia.org/resource/Chuck_Schuldiner,http://dbpedia.org/resource/Glen_Benton,http://dbpedia.org/resource/Ralph_Santolla,http://dbpedia.org/resource/Steffen_Kummerer,http://dbpedia.org/resource/Marcin_Rygiel,http://dbpedia.org/resource/Ellen_Winther,"http://dbpedia.org/resource/Tommy_Giles_Rogers,_Jr.",http://dbpedia.org/resource/Shannon_Hamm,http://dbpedia.org/resource/Frank_Mullen,http://dbpedia.org/resource/Patrick_Mameli,http://dbpedia.org/resource/Mike_Heller,http://dbpedia.org/resource/Richard_Christy,http://dbpedia.org/resource/Pat_O'Brien_(guitarist),http://dbpedia.org/resource/Terrance_Hobbs,http://dbpedia.org/resource/Kerim_Lechner,http://dbpedia.org/resource/Dallas_Toler-Wade,http://dbpedia.org/resource/Natasja_Saad,http://dbpedia.org/resource/Dirk_Verbeuren,http://dbpedia.org/resource/Tim_Christensen,http://dbpedia.org/resource/DJ_Encore,http://dbpedia.org/resource/Mike_Tramp
17,http://dbpedia.org/resource/Numbri_Aadmi,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Sonu_Walia,http://dbpedia.org/ontology/Actor,1,-
18,http://dbpedia.org/resource/Love_&_Basketball,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Jay_Stern,http://dbpedia.org/ontology/Agent,1,http://dbpedia.org/resource/New_Line_Cinema,http://dbpedia.org/resource/Jenna_Jameson,http://dbpedia.org/resource/T-Bones_Records,http://dbpedia.org/resource/Tammy_Pescatelli,http://dbpedia.org/resource/Mitch_Fatel,http://dbpedia.org/resource/Artcraft_Fluorescent_Lighting_Corporation,http://dbpedia.org/resource/James_McClelland_(psychologist),http://dbpedia.org/resource/Jay_Shendure,http://dbpedia.org/resource/Ant_(comedian),http://dbpedia.org/resource/Bob_DeSimone,http://dbpedia.org/resource/Herbert_Jay_Stern,http://dbpedia.org/resource/Mike_Varney,http://dbpedia.org/resource/Nigel_Stafford-Clark,http://dbpedia.org/resource/James_D._Stern,http://dbpedia.org/resource/Julius_Stern_(producer),http://dbpedia.org/resource/Abe_Stern,http://dbpedia.org/resource/Steven_Epstein_(music_producer),http://dbpedia.org/resource/Joseph_Stern,http://dbpedia.org/resource/Jim_Beard,http://dbpedia.org/resource/Billy_Harper,http://dbpedia.org/resource/Stirling_Silliphant,http://dbpedia.org/resource/Jackie_Martling,http://dbpedia.org/resource/Sandy_Stern,http://dbpedia.org/resource/Greg_Tribbett,http://dbpedia.org/resource/Leonard_B._Stern
19,http://dbpedia.org/resource/Angelika_dela_Cruz,http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/resource/GMA_Network,http://dbpedia.org/ontology/RecordLabel,1,http://dbpedia.org/resource/GMA_Records,http://dbpedia.org/resource/Villar_Records,http://dbpedia.org/resource/ASAP_Music,http://dbpedia.org/resource/Rough_Trade_Records,http://dbpedia.org/resource/SST_Records,http://dbpedia.org/resource/Touch_and_Go_Records,http://dbpedia.org/resource/Wind-up_Records,http://dbpedia.org/resource/Dischord_Records,http://dbpedia.org/resource/Uni_Records,http://dbpedia.org/resource/Grand_Production,http://dbpedia.org/resource/Recommended_Records,http://dbpedia.org/resource/P-Vine_Records,http://dbpedia.org/resource/World_Music_Network,http://dbpedia.org/resource/Capitol_Latin,http://dbpedia.org/resource/Comedy_Central_Records,http://dbpedia.org/resource/Stony_Plain_Records,http://dbpedia.org/resource/Twin/Tone_Records,http://dbpedia.org/resource/Nick_Records,http://dbpedia.org/resource/MySpace_Records,http://dbpedia.org/resource/Rodven_Records,http://dbpedia.org/resource/Raster-Noton,http://dbpedia.org/resource/Fred_Records,http://dbpedia.org/resource/24_Hour_Service_Station,http://dbpedia.org/resource/IHipHop_Distribution,http://dbpedia.org/resource/Sinnbus
20,http://dbpedia.org/resource/Dendrobium_subbilobatum,http://dbpedia.org/ontology/family,http://dbpedia.org/resource/Epidendroideae,http://dbpedia.org/ontology/Species,1,http://dbpedia.org/resource/Orchidaceae,http://dbpedia.org/resource/Dendrobiinae,http://dbpedia.org/resource/Dendrobieae,http://dbpedia.org/resource/Arethuseae,http://dbpedia.org/resource/Podochileae,http://dbpedia.org/resource/Malaxideae,http://dbpedia.org/resource/Bletiinae,http://dbpedia.org/resource/Collabieae,http://dbpedia.org/resource/Catasetum,http://dbpedia.org/resource/Aerides,http://dbpedia.org/resource/Calypsoeae,http://dbpedia.org/resource/Gastrodieae,http://dbpedia.org/resource/Neottieae,http://dbpedia.org/resource/Triphoreae,http://dbpedia.org/resource/Zygopetalum,http://dbpedia.org/resource/Tropidieae,http://dbpedia.org/resource/Sobralieae,http://dbpedia.org/resource/Nervilieae,http://dbpedia.org/resource/Aganisia,http://dbpedia.org/resource/Neocogniauxia_monophylla,http://dbpedia.org/resource/Encyclia_tampensis,http://dbpedia.org/resource/Eulophia_andamanensis,http://dbpedia.org/resource/Pabstiella,http://dbpedia.org/resource/Thrixspermum_trichoglottis,http://dbpedia.org/resource/Warmingia
